OCORRÊNCIA;ASSUNTO;ITEM;MOTIVO;DATA ABERTURA;DATA FINALIZADA;ORIGEM;NATUREZA;REABERTURA
12430843;CONTAS;GOLPE;OUTROS GOLPES;17/09/2021;21/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12430847;AGÊNCIA;AGÊNCIA - ATENDIMENTO;QUALIDADE NO ATENDIMENTO REMOTO - WHATSAPP;17/09/2021;22/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12430849;CONTAS;CONTA CORRENTE - PF;DEPÓSITO / PAGAMENTO  NÃO EFETIVADO;17/09/2021;21/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12430850;CONTAS;CONTA POUPANÇA - PF;NOVAS MODALIDADES DE POUPANÇA;17/09/2021;21/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12430852;HABITAÇÃO;MINHA CASA MINHA VIDA - FAIXA 1,5/2/3;MANUTENÇÃO DE CONTRATO;17/09/2021;21/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12430854;CONTAS;CONTA CORRENTE - PF;CONTESTAÇÃO - MOVIMENTAÇÃO FRAUDULENTA VIA IBC (SITE OU APP);17/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12430861;CANAIS DE ATENDIMENTO;CASA LOTÉRICA;CONTESTAÇÃO DE SAQUE EM LOTÉRICA;17/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12430862;CARTÕES;CARTO DE DBITO;CARTÃO - EMISSÃO / ENVIO;17/09/2021;23/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12430863;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;REAJUSTE DA PRESTAÇÃO;17/09/2021;21/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12430868;CONTAS;CONTA CORRENTE - PF;DEPÓSITO / PAGAMENTO  NÃO EFETIVADO;17/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12430877;CONTAS;GOLPE;OUTROS GOLPES;17/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12430879;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;COBRANÇA INDEVIDA;17/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12430885;FGTS;FGTS - SAQUE ANIVERSRIO;CRITRIO PARA PAGAMENTO;17/09/2021;21/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12430887;EMPRÉSTIMOS E FINANCIAMENTOS;CHEQUE ESPECIAL - PF;CONTESTAÇÃO DA CONTRATAÇÃO;17/09/2021;22/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12430890;CONTAS;GOLPE;OUTROS GOLPES;17/09/2021;20/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12430891;EMPRÉSTIMOS E FINANCIAMENTOS;EMPRESTIMOS - PF;CADASTRO RESTRITIVO - INCLUSÃO INDEVIDA;17/09/2021;21/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12430892;CONTAS;GOLPE;FALSO SEQUESTRO;17/09/2021;20/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12430896;AGÊNCIA;AGÊNCIA - ATENDIMENTO;NÃO CONSEGUIU SER ATENDIDO PELO TELEFONE;17/09/2021;21/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12430899;VENDA CASADA;AGÊNCIA;CAIXA SEGURO VIDA;17/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12430900;CONTAS;GOLPE;OUTROS GOLPES;17/09/2021;21/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12430901;CONTAS;GOLPE;FALSO ANNCIO/VENDA PELA INTERNET;17/09/2021;20/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12430904;CONTAS;CHEQUE - SUSTAO - PF;ACATAMENTO DA SOLICITAÇÃO;17/09/2021;20/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12430905;EMPRÉSTIMOS E FINANCIAMENTOS;CRÉDITO CONSIGNADO - MANUTENÇÃO;DÉBITO EM CONTA;17/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12430916;TARIFAS;CONTAS PF;OUTRAS TARIFAS;17/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12430920;CONTAS;GOLPE;OUTROS GOLPES;17/09/2021;20/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12430924;CONTAS;CONTA POUPANÇA - PF;CONTESTAÇÃO - MOVIMENTAÇÃO FRAUDULENTA VIA IBC (SITE OU APP);17/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12430926;CONTAS;GOLPE;FALSO ANNCIO/VENDA PELA INTERNET;17/09/2021;20/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12430940;CONTAS;GOLPE;OUTROS GOLPES;17/09/2021;20/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12430944;TARIFAS;CONTAS PF;OUTRAS TARIFAS;17/09/2021;22/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12430946;CANAIS DE ATENDIMENTO;CASA LOTÉRICA;HORÁRIO DE FUNCIONAMENTO;17/09/2021;21/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12430948;CONTAS;GOLPE;OUTROS GOLPES;17/09/2021;21/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12430951;CONTAS;GOLPE;OUTROS GOLPES;17/09/2021;20/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12430952;AGÊNCIA;RECUSA NO ATENDIMENTO;RECUSA NO ATENDIMENTO SEM AGENDAMENTO;17/09/2021;22/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12430957;CONTAS;CONTA CORRENTE - PF;CONTESTAÇÃO - MOVIMENTAÇÃO FRAUDULENTA VIA IBC (SITE OU APP);17/09/2021;20/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12430961;CONTAS;CONTA POUPANÇA - PF;ALTERAÇÃO CADASTRAL VIA TELEFONE;17/09/2021;22/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12430962;TARIFAS;CESTA DE SERVIOS PF;OUTROS;17/09/2021;21/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12430963;CARTÕES;CARTO DE DBITO;CANCELAMENTO;17/09/2021;20/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12430970;CARTÕES;CARTO DE DBITO;CARTÃO - EMISSÃO / ENVIO;17/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12430975;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;AMORTIZAÇÃO E QUITAÇÃO DO SALDO DEVEDOR;17/09/2021;22/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12430978;CONTAS;CONTA POUPANÇA - PF;CONTESTAÇÃO - MOVIMENTAÇÃO FRAUDULENTA VIA IBC (SITE OU APP);17/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12430981;AGÊNCIA;RECUSA NO ATENDIMENTO;OBRIGATORIEDADE DO USO DE CANAIS ALTERNATIVOS;17/09/2021;22/09/2021;AGÊNCIA;RECLAMAÇÃO;NÃO
12430983;TARIFAS;CONTAS PF;TED;17/09/2021;21/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12430989;CONTAS;CONTA POUPANÇA - PF;ENCERRAMENTO DA CONTA;17/09/2021;20/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12431002;AGÊNCIA;RECUSA NO ATENDIMENTO;RECUSA NO ATENDIMENTO SEM AGENDAMENTO;17/09/2021;21/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12431004;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;COBRANÇA INDEVIDA;17/09/2021;21/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431005;AGÊNCIA;AGÊNCIA - ATENDIMENTO;COMPORTAMENTO DO EMPREGADO;17/09/2021;21/09/2021;INTERNET;ELOGIO;NÃO
12431013;EMPRÉSTIMOS E FINANCIAMENTOS;EMPRESTIMOS - PF;COBRANÇA INDEVIDA;17/09/2021;21/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431020;BENEFÍCIOS, PROGRAMAS E POLÍTICAS SOCIAIS;BOLSA FAMÍLIA;CONTESTAÇÃO DE SAQUE;17/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431049;HABITAÇÃO;MINHA CASA MINHA VIDA - FAIXA 1,5/2/3;COBRANÇA INDEVIDA;17/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431059;CONTAS;CONTA POUPANÇA - PF;BLOQUEIO  DE CONTA;17/09/2021;22/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12431063;TARIFAS;HABITAO;TARIFAS COBRADAS NA ENTRADA DA DOCUMENTAO - AGNCIA;17/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431082;AGÊNCIA;RECUSA NO ATENDIMENTO;RECUSA NA DISTRIBUIO DE SENHAS;17/09/2021;22/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12431092;CARTÕES;CARTO DE DBITO;VALIDADE/VENCIMENTO DO CARTO;17/09/2021;20/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12431096;AGÊNCIA;RECUSA NO ATENDIMENTO;CLIENTES DE OUTRA AGÊNCIA;17/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431100;CONTAS;CONTA CORRENTE - PF;CONTESTAÇÃO - MOVIMENTAÇÃO FRAUDULENTA VIA IBC (SITE OU APP);17/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431101;CONTAS;CONTA CORRENTE - PF;DADOS CADASTRAIS;17/09/2021;20/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12431108;CANAIS DE ATENDIMENTO;CASA LOTÉRICA;CONTESTAÇÃO DE SAQUE EM LOTÉRICA;17/09/2021;21/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12431111;AGÊNCIA;AGÊNCIA - ATENDIMENTO;NÃO CONSEGUIU SER ATENDIDO PELO TELEFONE;17/09/2021;20/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12431118;INTERNET/INTRANET/APP;INTERNET BANKING;ASSINATURA ELETRÔNICA BLOQUEADA;17/09/2021;24/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12431130;EMPRÉSTIMOS E FINANCIAMENTOS;FIES;COBRANÇA - BOLETO DE PAGAMENTO;17/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431133;Benefícios, Programas e Políticas Sociais;FGTS - EXTRATO/SALDO;EXTRATO - IMPRESSO/LIBERAO/EMISSO/ENVIO/SALDO FINS RESCISRIOS;17/09/2021;23/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12431136;EMPRÉSTIMOS E FINANCIAMENTOS;CONSTRUCARD - SIBAN OP 160 / 260;RENEGOCIAÇÃO DE DÍVIDA;17/09/2021;21/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12431137;CONTAS;CONTA CORRENTE - PF;BLOQUEIO DE CONTA;17/09/2021;24/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12431145;CARTÕES;CARTO DE DBITO;CARTÃO - EMISSÃO / ENVIO;17/09/2021;24/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12431148;CARTÕES;CARTO DE DBITO;CARTÃO - EMISSÃO / ENVIO;17/09/2021;21/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12431152;AGÊNCIA;AGÊNCIA - ATENDIMENTO;QUALIDADE NO ATENDIMENTO REMOTO - WHATSAPP;17/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431155;CONTAS;GOLPE;OUTROS GOLPES;17/09/2021;20/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12431156;CARTÕES;CARTO DE DBITO;CARTÃO - EMISSÃO / ENVIO;17/09/2021;21/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431158;CONTAS;CONTA CORRENTE - PF;DEPÓSITO / PAGAMENTO  NÃO EFETIVADO;17/09/2021;21/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12431162;PRODUTOS LOTÉRICOS;JOGOS;RESGATE/RECEBIMENTO DO PRMIO;17/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431165;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;EMISSO DE TERMO DE QUITAO E CCI;17/09/2021;23/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12431168;CARTÕES;CARTO DE DBITO;CARTÃO - EMISSÃO / ENVIO;17/09/2021;23/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12431173;EMPRÉSTIMOS E FINANCIAMENTOS;CRÉDITO AUTO CAIXA;BAIXA DE GRAVAME;17/09/2021;24/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12431178;EMPRÉSTIMOS E FINANCIAMENTOS;CRÉDITO CONSIGNADO - MANUTENÇÃO;COBRANÇA INDEVIDA;17/09/2021;22/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12431183;CONTAS;CONTA POUPANÇA - PF;DEPÓSITO / PAGAMENTO  NÃO EFETIVADO;17/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431184;SERVIÇOS BANCÁRIOS;CONVNIOS - DBITO AUTOMTICO;DBITO NO REALIZADO;17/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431190;AGÊNCIA;AGÊNCIA - ATENDIMENTO;NÃO CONSEGUIU SER ATENDIDO PELO TELEFONE;17/09/2021;20/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12431193;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;EMISSO DE TERMO DE QUITAO E CCI;17/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431196;CONTAS;CONTA CORRENTE - PF;CONTESTAÇÃO - RESSARCIMENTO NEGADO PELA CAIXA;17/09/2021;23/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12431203;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;EMISSO DE TERMO DE QUITAO E CCI;17/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431204;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;PORTABILIDADE;17/09/2021;20/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12431207;HABITAÇÃO;VENDA DE IMÓVEIS;VENDA - IMVEIS CAIXA;17/09/2021;23/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12431210;TARIFAS;CONTAS PF;OUTRAS TARIFAS;17/09/2021;20/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431214;FGTS;FGTS - SAQUE ANIVERSRIO;CRITRIO PARA PAGAMENTO;17/09/2021;21/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12431216;AGÊNCIA;RECUSA NO ATENDIMENTO;RECUSA NO ATENDIMENTO SEM AGENDAMENTO;17/09/2021;22/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12431218;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;PCMC - PAUSA;17/09/2021;20/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431220;SERVIÇOS BANCÁRIOS;CONVNIOS - DBITO AUTOMTICO;DBITO NO REALIZADO;17/09/2021;21/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12431222;TARIFAS;PRODUTOS PJ;CESTA DE SERVIÇOS;17/09/2021;21/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431230;CARTÕES;CARTO DE DBITO;CARTÃO - EMISSÃO / ENVIO;17/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431236;CONTAS;CONTA POUPANÇA - PF;CONTESTAÇÃO - MOVIMENTAÇÃO FRAUDULENTA VIA IBC (SITE OU APP);17/09/2021;21/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12431237;SERVIÇOS BANCÁRIOS;DOC - DOCUMENTO DE CRÉDITO;DEMORA OU NÃO EFETIVAÇÃO DO CRÉDITO - CONTA CAIXA;17/09/2021;24/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12431238;FGTS;FGTS - LIBERAÇÃO DO SALDO;CRITRIO PARA PAGAMENTO;17/09/2021;21/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431242;AGÊNCIA;RECUSA NO ATENDIMENTO;RECUSA NO ATENDIMENTO SEM AGENDAMENTO;17/09/2021;24/09/2021;AGÊNCIA;RECLAMAÇÃO;NÃO
12431254;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;ATRASO NA CONCLUSÃO DE OBRA;17/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431262;CARTÕES;CARTO DE DBITO;CARTÃO - EMISSÃO / ENVIO;17/09/2021;21/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431266;EMPRÉSTIMOS E FINANCIAMENTOS;CRÉDITO CONSIGNADO - MANUTENÇÃO;DÉBITO EM CONTA;17/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431271;AGÊNCIA;RECUSA NO ATENDIMENTO;RECUSA NO ATENDIMENTO SEM AGENDAMENTO;17/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431276;EMPRÉSTIMOS E FINANCIAMENTOS;PENHOR;COBRANÇA - RENEGOCIAÇÃO DE DÍVIDA;17/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431280;EMPRÉSTIMOS E FINANCIAMENTOS;PENHOR;COBRANÇA - RENEGOCIAÇÃO DE DÍVIDA;17/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431283;AGÊNCIA;AGÊNCIA - ATENDIMENTO;NÃO CONSEGUIU SER ATENDIDO PELO TELEFONE;17/09/2021;21/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431293;AGÊNCIA;RECUSA NO ATENDIMENTO;RECUSA NO ATENDIMENTO SEM AGENDAMENTO;17/09/2021;21/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12431299;AGÊNCIA;AGÊNCIA - ATENDIMENTO;EXTRAVIOS DE DOCUMENTOS;17/09/2021;21/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431302;HABITAÇÃO;MINHA CASA MINHA VIDA - FAIXA 1,5/2/3;AMORTIZAO E QUITAO DO SALDO  DEVEDOR;17/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431308;CONTAS;DEPÓSITO JUDICIAL / FEDERAL / TRABALHO / COMUM;DEPÓSITO;17/09/2021;21/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431309;CARTÕES;CARTO DE DBITO;CARTÃO - EMISSÃO / ENVIO;17/09/2021;21/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431321;CONTAS;CONTA POUPANÇA - PF;EXTRATO - CLAREZA DAS INFORMAÇÕES;17/09/2021;22/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12431351;HABITAÇÃO;MINHA CASA MINHA VIDA - FAIXA 1,5/2/3;COBRANÇA INDEVIDA;17/09/2021;21/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431360;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;AMORTIZAÇÃO E QUITAÇÃO DO SALDO DEVEDOR;17/09/2021;20/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431371;AGÊNCIA;AGÊNCIA - ATENDIMENTO;FALHA NA ATUALIZAÇÃO DE CADASTRO;17/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431372;CARTÕES;CARTO  DE CRDITO CONSIGNADO;CARTÃO NÃO SOLICITADO;17/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431373;FGTS;FGTS - SAQUE ANIVERSRIO;CONTESTAÇÃO DE MOVIMENTAÇÃO NA CONTA/FRAUDE/GOLPE;17/09/2021;20/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12431402;AGÊNCIA;AGÊNCIA - ATENDIMENTO;NÃO CONSEGUIU SER ATENDIDO PELO TELEFONE;17/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431407;CARTÕES;CARTO DE DBITO;CARTÃO - EMISSÃO / ENVIO;17/09/2021;22/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12431408;EMPRÉSTIMOS E FINANCIAMENTOS;CRÉDITO CONSIGNADO - MANUTENÇÃO;CANCELAMENTO;17/09/2021;24/09/2021;TELEFONE;SOLICITAÇÃO;NÃO
12431413;CONTAS;CONTA CORRENTE - PF;EXTRATO - CLAREZA DAS INFORMAÇÕES;17/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431420;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;LIBERAÇÃO DO FINANCIAMENTO;17/09/2021;21/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12431421;AGÊNCIA;AGÊNCIA - ATENDIMENTO;FALHA NA ATUALIZAÇÃO DE CADASTRO;17/09/2021;21/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431431;EMPRÉSTIMOS E FINANCIAMENTOS;CDC - CRÉDITO DIRETO CAIXA;COBRANÇA - RENEGOCIAÇÃO DE DÍVIDA;17/09/2021;20/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431446;CONTAS;GOLPE;FRAUDE VIA WHATSAPP;17/09/2021;22/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12431447;AGÊNCIA;AGÊNCIA - ATENDIMENTO;NÃO CONSEGUIU SER ATENDIDO PELO TELEFONE;17/09/2021;23/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12431448;CONTAS;GOLPE;OUTROS GOLPES;17/09/2021;20/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431452;CONTAS;CONTA POUPANÇA - PF;DEPÓSITO / PAGAMENTO  NÃO EFETIVADO;17/09/2021;21/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431469;CONTAS;CONTA POUPANÇA - PF;BLOQUEIO  DE CONTA;17/09/2021;21/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431475;EMPRÉSTIMOS E FINANCIAMENTOS;ANTECIPAO SAQUE ANIVERSRIO FGTS;BLOQUEIO DA GARANTIA;17/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431476;CARTÕES;CARTO DE DBITO;CARTÃO - EMISSÃO / ENVIO;17/09/2021;21/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431493;CONTAS;GOLPE;FALSO ANNCIO/VENDA PELA INTERNET;17/09/2021;20/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431503;FGTS;FGTS - CADASTRO E MANUTENÇÃO DE CONTA;ALTERAES CADASTRAIS DO EMPREGADOR/TRABALHADOR - RDE/RRR/RDT;17/09/2021;20/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431508;CANAIS DE ATENDIMENTO;SALAS DE AUTO ATENDIMENTO - AGÊNCIA;PRIVACIDADE;17/09/2021;21/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431538;HABITAÇÃO;MINHA CASA MINHA VIDA - FAIXA 1,5/2/3;COBRANÇA INDEVIDA;17/09/2021;21/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431545;AGÊNCIA;AGÊNCIA - ATENDIMENTO;FALHA NA ATUALIZAÇÃO DE CADASTRO;17/09/2021;23/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431549;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;DESCONTO PARA AMORTIZAÇÃO E QUITAÇÃO;17/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431568;VENDA CASADA;AGÊNCIA;CONTA CORRENTE - OBRIGATORIEDADE DE ABERTURA;17/09/2021;22/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12431571;EMPRÉSTIMOS E FINANCIAMENTOS;EMPRESTIMOS - PF;COBRANÇA INDEVIDA;17/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431575;AGÊNCIA;AGÊNCIA - ATENDIMENTO;FALHA NA ATUALIZAÇÃO DE CADASTRO;17/09/2021;21/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431580;AGÊNCIA;AGÊNCIA - ATENDIMENTO;FALHA NA ATUALIZAÇÃO DE CADASTRO;17/09/2021;21/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431582;CONTAS;CONTA POUPANÇA - PF;BLOQUEIO  DE CONTA;17/09/2021;24/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431597;AGÊNCIA;AGÊNCIA - ATENDIMENTO;QUALIDADE NO ATENDIMENTO REMOTO - WHATSAPP;17/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431603;EMPRÉSTIMOS E FINANCIAMENTOS;CDC - CRÉDITO DIRETO CAIXA;LIMITE DE CRÉDITO;17/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431607;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;EMISSO DE TERMO DE QUITAO E CCI;17/09/2021;21/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431640;CONTAS;CONTA POUPANA SOCIAL DIGITAL;BLOQUEIO;17/09/2021;21/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431641;EMPRÉSTIMOS E FINANCIAMENTOS;EMPRESTIMOS - PF;COBRANÇA INDEVIDA;17/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431643;CARTÕES;CARTO DE DBITO;CARTÃO - EMISSÃO / ENVIO;17/09/2021;21/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12431646;FGTS;FGTS - LIBERAÇÃO DO SALDO;CRITRIO PARA PAGAMENTO;17/09/2021;23/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12431652;HABITAÇÃO;MINHA CASA MINHA VIDA - FAIXA 1,5/2/3;COBRANÇA INDEVIDA;17/09/2021;21/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431654;AGÊNCIA;RECUSA NO ATENDIMENTO;CLIENTES DE OUTRA AGÊNCIA;17/09/2021;22/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431662;EMPRÉSTIMOS E FINANCIAMENTOS;CRÉDITO CONSIGNADO - MANUTENÇÃO;PORTABILIDADE;17/09/2021;21/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12431666;CONTAS;CHEQUE - SUSTAO - PJ;ACATAMENTO DA SOLICITAÇÃO;17/09/2021;21/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431667;CONTAS;CONTA CORRENTE - PF;TRANSFERÊNCIA DE CONTAS;17/09/2021;22/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12431669;HABITAÇÃO;MINHA CASA MINHA VIDA - FAIXA 1,5/2/3;AMORTIZAO E QUITAO DO SALDO  DEVEDOR;17/09/2021;21/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431671;TARIFAS;CESTA DE SERVIOS PF;DBITO APS CANCELAMENTO;17/09/2021;21/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
12431681;CARTÕES;CARTO DE DBITO;CARTÃO - EMISSÃO / ENVIO;17/09/2021;20/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12431692;HABITAÇÃO;FINANCIAMENTO HABITACIONAL;COBRANÇA INDEVIDA;17/09/2021;20/09/2021;INTERNET;RECLAMAÇÃO;NÃO
12431693;CONTAS;GOLPE;OUTROS GOLPES;17/09/2021;21/09/2021;TELEFONE;RECLAMAÇÃO;NÃO
